,Unnamed: 0,Name,City,Specialization,Waiting Time,Fees
348,348,Centre dentaire Rouen Rive-Droite,Rouen,Chirurgien-dentiste,,23
349,349,SoMeD Rouen,Rouen,Chirurgien-dentiste,,Établissement conventionné
350,350,Dr Bertrand Charles IUNGO LAFFONT,Rouen,Chirurgien-dentiste,,23
351,351,Dr Sylvain LE TESSIER,Rouen,Chirurgien-dentiste,,23
352,352,Dr Cyril Derrien,Rouen,Chirurgien-dentiste,jeu. 5 janv. 17:40,23
353,353,Centre Dentaire Rouen Champmeslé - Dentego,Rouen,Chirurgien-dentiste,,23
354,354,Dr Vasile COSTIN,Rouen,Chirurgien-dentiste,,Conventionné
355,355,Centre dentaire Rouen Saint Sever,Rouen,Chirurgien-dentiste,,"Centre dentaire du Centre Commercial Saint-Sever
Avenue de Bretagne, 76100 Rouen"
356,356,Dr Mara Braila Georgescu,Rouen,Chirurgien-dentiste,"['20', 'juin']",23
357,357,Dr Flore Hyest,Rouen,Chirurgien-dentiste,"['9', 'janvier']",23
358,358,Association dentaire du Nord - Évreux,Rouen,Chirurgien-dentiste,"['16', 'février']","Centre dentaire du Nord - Évreux
79 Rue de Pannette, 27000 Évreux"
359,359,Dr Nathalie HAIK BISMUTH,Rouen,Chirurgien-dentiste,"['7', 'février']",23
360,360,Dr Abdelaziz LAGHMARI DRISS,Rouen,Chirurgien-dentiste,"['21', 'février']",23
361,361,Gennaro FIAMMA,Rouen,Chirurgien-dentiste,"['12', 'janvier']",Conventionné
362,362,Morgan Michalet,Rouen,Chirurgien-dentiste,"['7', 'mars']",Conventionné
363,363,Roberto PIEDRA,Rouen,Chirurgien-dentiste,"['8', 'mars']",Conventionné
364,364,Dr Robert GRAUR,Rouen,Chirurgien-dentiste,,23
365,365,Dr Matthieu LECONTE,Rouen,Ophtalmologue,ven. 6 janv. 09:40,60
366,366,Centre de réfraction Saint-Hilaire,Rouen,Ophtalmologue,"['10', 'janvier']","Centre de réfraction Saint-Hilaire
2 Place Saint-Hilaire, 76000 Rouen"
367,367,Dr Olivier FRANCK,Rouen,Ophtalmologue,,0
368,368,Dr Pierre-Alexandre ADAM,Rouen,Ophtalmologue,,Conventionné secteur 2
369,369,Dr Claire ISCAR TOURNEVACHE,Rouen,Ophtalmologue,,"Clinique Mathilde 1
4 Rue de Lessard, 76100 Rouen"
370,370,Dr Laura VERMUSO,Rouen,Ophtalmologue,,55
371,371,Dr Maud LEBAS,Rouen,Ophtalmologue,,30
372,372,Dr Laure MENARD,Rouen,Ophtalmologue,,42
373,373,Dr Edouard MALANDAIN,Rouen,Ophtalmologue,,55
374,374,Dr Olivier GIRON,Rouen,Ophtalmologue,,70
375,375,Dr Eléonore DE FONDEVILLE,Rouen,Ophtalmologue,,50
376,376,Relais Vision Isneauville - Corentin Frété,Rouen,Ophtalmologue,,"Relais Vision Isneauville - Cabinet d'orthoptie de Corentin Frété
239 Rue du Mont Perreux, 76230 Isneauville"
377,377,Vudexis - l'ophtalmologie numérique,Rouen,Ophtalmologue,,"Cabinet d'ophtalmologie numérique - Le Houlme
9 Place des Canadiens, 76770 Le Houlme"
378,378,Dr Jeremie MOHAMED ANVER,Rouen,Ophtalmologue,,48
379,379,Relais Vision Croisy-sur-Andelle,Rouen,Ophtalmologue,,"Relais Vision Croisy-sur-Andelle
34 Route de la Capelle, 76780 Croisy-sur-Andelle"
380,380,Dr Alen VRINCEANU,Rouen,Ophtalmologue,,30
381,381,Dr Philippe Salessy,Rouen,Ophtalmologue,,28
382,382,Centre ophtalmologique de la Risle - Iris Vision,Rouen,Ophtalmologue,,Établissement conventionné
383,383,Cabinet d'ophtalmologie de Gournay-en-Bray,Rouen,Ophtalmologue,,"Cabinet d'ophtalmologie de Gournay-en-Bray
25 Rue Notre Dame, 76220 Gournay-en-Bray"
384,384,Centre ophtalmologique de l'Eure,Rouen,Ophtalmologue,,Établissement conventionné
385,385,Dr Sylvie Bechu,Rouen,Dermatologue et venerologue,"['14', 'février']",30
386,386,Dr Fatima AL SAIF,Rouen,Dermatologue et venerologue,,30
387,387,Dr Catherine KERBRAT,Rouen,Dermatologue et venerologue,,28
388,388,Dr Agnès SAMAIN,Rouen,Dermatologue et venerologue,,30
389,389,Dr Charlotte VINEZ,Rouen,Dermatologue et venerologue,,50
390,390,Pr Pascal JOLY,Rouen,Dermatologue et venerologue,,
391,391,Dr Muriel OUVRY,Rouen,Dermatologue et venerologue,,Conventionné secteur 1
392,392,Dr Emilie DARBET ANDRIEU,Rouen,Dermatologue et venerologue,,50
393,393,Dr Sophie BARICAULT,Rouen,Dermatologue et venerologue,,Conventionné secteur 2 avec Optam
394,394,Dr Carine JUBERT,Rouen,Dermatologue et venerologue,,Conventionné secteur 1
395,395,Claude CHEDEVILLE,Rouen,Dermatologue et venerologue,,50
396,396,Guillaume LAIR,Rouen,Dermatologue et venerologue,,Conventionné secteur 1
397,397,Dr Ronald HAUGUEL,Rouen,Dermatologue et venerologue,,46
398,398,Dr Florence LEFRANCOIS,Rouen,Dermatologue et venerologue,,41
399,399,Dr Aurelie DESCHAMPS HUVIER,Rouen,Dermatologue et venerologue,,50
400,400,Dr Marthe PLAQUEVENT MASTROIENI,Rouen,Dermatologue et venerologue,,60
401,401,Dr Vincent Gauthier,Rouen,Dermatologue et venerologue,,30
402,402,Dr Hanan DIB,Rouen,Dermatologue et venerologue,,30
403,403,Dr Francois RUTO,Rouen,Dermatologue et venerologue,,45
404,404,Dr Béatrice FRAISSINET - GERNOT,Rouen,Dermatologue et venerologue,,60
405,405,Dr Pierre LE FRANC,Rouen,Cardiologue,,Conventionné secteur 1 avec Optam
406,406,CHU de Rouen,Rouen,Cardiologue,,28
407,407,Centre Hospitalier Eure-Seine - Hôpital Evreux-Vernon (CH Eure-Seine),Rouen,Cardiologue,"['17', 'octobre']",Établissement conventionné
408,408,Cryothérapie - Hôpital La Musse,Rouen,Cardiologue,"['11', 'avril']","Hôpital La Musse
1 Allée Louis Martin, 27180 Saint-Sébastien-de-Morsent"
409,409,Hôpital La Musse,Rouen,Cardiologue,"['11', 'avril']",Établissement conventionné
410,410,Dr Philippe DEZELLUS,Rouen,Cardiologue,,64
411,411,Dr Bastien GLINEL,Rouen,Cardiologue,,75
412,412,Simon Kuefouet,Rouen,Cardiologue,,Conventionné secteur 1
413,413,Dr Alireza Barei moniri,Rouen,Cardiologue,,Conventionné secteur 1
414,414,Dr Bassem ALALI,Rouen,Cardiologue,,30
415,415,Centre Hospitalier Eure-Seine - Hôpital Evreux-Vernon (CH Eure-Seine),Rouen,Cardiologue,,Établissement conventionné
416,416,Dr Remy Richard,Rouen,Rhumatologue,"['12', 'janvier']",30
417,417,Dr Othmane MEJJAD,Rouen,Rhumatologue,"['21', 'juillet']",23
418,418,Dr Maud GAUTHIER,Rouen,Rhumatologue,,60
419,419,Dr Christophe Humez,Rouen,Rhumatologue,,30
420,420,Dr Catherine Cuvelier-Krzanowska,Rouen,Rhumatologue,,23
421,421,Pr Thierry LEQUERRE,Rouen,Rhumatologue,,
422,422,Alexandra DANTU,Rouen,Rhumatologue,,60
423,423,Dr Léocadie GRASSIN-DELYLE,Rouen,Rhumatologue,,60
424,424,Dr Karine LANFANT,Rouen,Rhumatologue,,45
425,425,Dr Alice ROBERT,Rouen,Rhumatologue,,45
426,426,Dr François-Xavier DELMAS,Rouen,Rhumatologue,,45
427,427,Dr Pascal BENNET,Rouen,Rhumatologue,,45
428,428,Dr Sylvie QUERE-SCHMIDT,Rouen,Rhumatologue,,Conventionné secteur 2
429,429,Dr Pascal Patoz,Rouen,Rhumatologue,,30
430,430,Centre Hospitalier Intercommunal (CHI) Elbeuf - Louviers - Val de Reuil,Rouen,Rhumatologue,,Établissement conventionné
431,431,Dr Cécile Hacquard,Rouen,Rhumatologue,,Conventionné secteur 2 avec Optam
432,432,Centre Hospitalier Eure-Seine - Hôpital Evreux-Vernon (CH Eure-Seine),Rouen,Rhumatologue,,
433,433,Centre Hospitalier Eure-Seine - Hôpital Evreux-Vernon (CH Eure-Seine),Rouen,Rhumatologue,,
434,434,Centre de Santé Kersanté Monistrol,Lorient,Medecin generaliste,"['28', 'janvier']",Établissement conventionné
435,435,Dr Rozenn ROSSARD TINEL,Lorient,Medecin generaliste,,25
436,436,Pauline TECHE,Lorient,Medecin generaliste,,25
437,437,Dr Xavier Louis PARIS,Lorient,Medecin generaliste,,25
438,438,Dr Germain BERTRAND,Lorient,Medecin generaliste,,25
439,439,Dr Jean-Michel Rosenstein,Lorient,Medecin generaliste,"['20', 'janvier']",25
440,440,Dr Pierre-Yves PITOU,Lorient,Medecin generaliste,"['16', 'janvier']",25
441,441,Dr Francois-Xavier LORIQUET,Lorient,Medecin generaliste,"['10', 'janvier']",25
442,442,Dr Marie-Pierre JUGUET,Lorient,Medecin generaliste,"['11', 'janvier']",25
443,443,Dr Caroline PHILIP,Lorient,Medecin generaliste,ven. 6 janv. 15:30,25
444,444,Dr Luc-Erwan POËDRAS,Lorient,Medecin generaliste,"['12', 'janvier']",25
445,445,Dr Sylvain ALAIN,Lorient,Medecin generaliste,"['9', 'janvier']",25
446,446,Dr Christophe DAUGUET,Lorient,Medecin generaliste,"['11', 'janvier']",25
447,447,Dr Marie-Pierre LE COSSEC,Lorient,Medecin generaliste,"['10', 'janvier']",25
448,448,Dr Yves GOURON,Lorient,Medecin generaliste,"['9', 'janvier']",25
449,449,Dr Gwenaël LE BECHENNEC,Lorient,Medecin generaliste,"['9', 'janvier']",25
450,450,Dr Corentin CARRIOU,Lorient,Medecin generaliste,"['12', 'janvier']",25
451,451,Dr Henri-Pierre Evanno,Lorient,Medecin generaliste,"['12', 'janvier']",25
452,452,Dr Virginie STOUFF,Lorient,Medecin generaliste,"['17', 'janvier']",25
453,453,Centre de santé - Groix,Lorient,Medecin generaliste,"['9', 'janvier']","Centre de santé
Kermunition, 56590 Groix"
454,454,Dr Guillaume LECARPENTIER,Lorient,Medecin generaliste,"['11', 'janvier']",25
455,455,Dr Pauline ANTOINE,Lorient,Medecin generaliste,ven. 6 janv. 09:15,Conventionné secteur 1
456,456,Dr Philippe MASSOULLIÉ,Lorient,Medecin generaliste,"['10', 'janvier']",25
457,457,Dr Denis MOCQUOT,Lorient,Medecin generaliste,,25
458,458,Dr Anne-Lise ROCHON,Lorient,Medecin generaliste,,25
459,459,Dr Lucie LACOMBLET,Lorient,Medecin generaliste,,25
460,460,Dr Charlotte GAIGNEUR-GOHIN,Lorient,Medecin generaliste,,25
461,461,Dr Sandrine Gibelli,Lorient,Medecin generaliste,,Conventionné secteur 1
462,462,Dr Paul-Antoine Guedj,Lorient,Medecin generaliste,,25
463,463,Dr Tiphaine DORY,Lorient,Medecin generaliste,,25
464,464,Dr Julia HIE,Lorient,Medecin generaliste,,25
465,465,Dr Eric HENRY,Lorient,Medecin generaliste,,25
466,466,Dr Benoit PENFORNIS,Lorient,Medecin generaliste,,25
467,467,Dr Elena HENRY,Lorient,Medecin generaliste,,25
468,468,Dr Lauriane LANCEREAU,Lorient,Medecin generaliste,,25
469,469,Dr Pascale PAULIC,Lorient,Medecin generaliste,,25
470,470,Dr Nathalie MORANDI,Lorient,Medecin generaliste,,25
471,471,Dr Perrine VIGNAUD,Lorient,Medecin generaliste,,25
472,472,Dr Isabelle EZANNO,Lorient,Medecin generaliste,,25
473,473,Dr Laura GRENIER,Lorient,Medecin generaliste,,25
474,474,Dr Martine BEYDON,Lorient,Chirurgien-dentiste,,23
475,475,Dr Natacha Jezequel,Lorient,Chirurgien-dentiste,,Conventionné
476,476,Dr Elodie THOMAS,Lorient,Chirurgien-dentiste,,23
477,477,Dr Newddan Jeganathan,Lorient,Chirurgien-dentiste,,Conventionné
478,478,Dr Angela Jeganathan,Lorient,Chirurgien-dentiste,,Conventionné
479,479,Léo JEANDEMANGE,Lorient,Chirurgien-dentiste,,Conventionné
480,480,Dr Marine VAUTIER,Lorient,Chirurgien-dentiste,,Conventionné
481,481,Yann DUTERTRE,Lorient,Chirurgien-dentiste,,Conventionné
482,482,Ronan LEMAITRE,Lorient,Chirurgien-dentiste,,Conventionné
483,483,Marion Abguillerm,Lorient,Chirurgien-dentiste,,Conventionné
484,484,Centre dentaire Vannes - Dentego,Lorient,Chirurgien-dentiste,,"Centre dentaire Vannes - Dentego
2 Rue Porte Poterne, 56000 Vannes"
485,485,Ophtalmologie Express Lorient,Lorient,Ophtalmologue,,Établissement conventionné
486,486,Relais Vision - Guidel,Lorient,Ophtalmologue,"['20', 'janvier']","Relais Vision Guidel
31 Place Louis le Montagner, 56520 Guidel"
487,487,Cabinet d'ophtalmologie de Baud,Lorient,Ophtalmologue,"['23', 'février']","Cabinet d'ophtalmologie de Baud
Rue de Pont Augan, 56150 Baud"
488,488,Dr Félicia BOLUSSET,Lorient,Ophtalmologue,,32
489,489,Dr Antoine-Mathieu MARRON-DOUPHY,Lorient,Ophtalmologue,,50
490,490,Dr Rémy Estable,Lorient,Ophtalmologue,,"3 Rue de Leuréou, 29000 Quimper"
491,491,Dr Nicolas Masurel,Lorient,Ophtalmologue,,"3 Rue de Leuréou, 29000 Quimper"
492,492,Dr Virginie Le Goallec,Lorient,Ophtalmologue,,"3 Rue de Leuréou, 29000 Quimper"
493,493,Groupe ophtalmologique de l'Odet,Lorient,Ophtalmologue,,"3 Rue de Leuréou, 29000 Quimper"
494,494,Dr Delphine Leurent,Lorient,Ophtalmologue,,"3 Rue de Leuréou, 29000 Quimper"
495,495,Cap'Ophta - Vannes - Cabinet d'ophtalmologie,Lorient,Ophtalmologue,"['24', 'janvier']","Cap'Ophta
6 Rue Angélique du Coudray, 56000 Vannes"
496,496,Dr Tommy GAUTIER,Lorient,Ophtalmologue,,Conventionné secteur 2
497,497,Dr Patrick Moureaux,Lorient,Dermatologue et venerologue,"['9', 'janvier']",70
498,498,Dr Anne Faure-Fercocq,Lorient,Dermatologue et venerologue,,90
499,499,Dr Hervé PETIT,Lorient,Dermatologue et venerologue,,30
500,500,Dr Christelle PRUVOST BALLAND,Lorient,Dermatologue et venerologue,,40
501,501,Dr Maria Valérie DEMOULIN,Lorient,Dermatologue et venerologue,,30
502,502,Dr Ingrid LEBREUILLY,Lorient,Dermatologue et venerologue,,40
503,503,Dr Luc Lukas N'GOY,Lorient,Cardiologue,"['3', 'juin']",Conventionné secteur 1
504,504,Dr Karine MEAR,Lorient,Cardiologue,"['27', 'mai']",Conventionné secteur 1
505,505,Dr Clémence RICHARD,Lorient,Cardiologue,"['10', 'mai']",Conventionné secteur 1
506,506,Dr Camille PICHARD,Lorient,Cardiologue,"['14', 'mai']",Conventionné secteur 2 avec Optam
507,507,Dr Sophie DEBRUERES,Lorient,Cardiologue,"['25', 'avril']",Conventionné secteur 1
508,508,Dr Claire KHATTAR,Lorient,Cardiologue,,Conventionné secteur 1
509,509,Dr Jacques LE POTIER,Lorient,Cardiologue,,Conventionné secteur 1
510,510,Dr Ovidiu Lapusanu,Lorient,Cardiologue,,50
511,511,Dr David LE SAUX,Lorient,Cardiologue,,51
512,512,Dr Emilie VITEL-LEJOSNE,Lorient,Cardiologue,,51
513,513,Dr Thibaud ROZOY,Lorient,Cardiologue,,51
514,514,Dr Nicolas MERRIEN,Lorient,Cardiologue,,51
515,515,Dr Maxime POILANE,Lorient,Cardiologue,,
516,516,Dr Mathilde Galliot de Turckheim,Lorient,Cardiologue,,
517,517,Dr Joël SOBEL,Lorient,Cardiologue,,Conventionné secteur 1
518,518,Dr Nicolas LEDIEU,Lorient,Cardiologue,,Conventionné secteur 2 avec Optam
519,519,Dr Aurélie LOIRAT,Lorient,Cardiologue,,51
520,520,Dr Dylan THERASSE,Lorient,Cardiologue,,51
521,521,Dr Clément LAURIN,Lorient,Cardiologue,,Conventionné secteur 2 avec Optam
522,522,Dr Audrey GEHANNE,Lorient,Cardiologue,,51
523,523,Dr Tifenn COUCHOURON,Lorient,Rhumatologue,"['29', 'juin']",40
524,524,Dr Stéphanie KREBS,Lorient,Rhumatologue,,Conventionné secteur 1
525,525,Dr Anne RABILLER,Niort,Medecin generaliste,,250
526,526,Dr Eliane Errard,Niort,Medecin generaliste,"['11', 'janvier']",Conventionné secteur 1
527,527,Dr François CASCAIL,Niort,Medecin generaliste,,25
528,528,Dr Heidi Mur-Bacquer,Niort,Medecin generaliste,,25
529,529,Dr François JEANNEAU,Niort,Medecin generaliste,,25
530,530,Dr Olivier LAMADE,Niort,Medecin generaliste,,25
531,531,Dr Laure Layrisse,Niort,Medecin generaliste,,25
532,532,Dr Olivier PAQUIN,Niort,Medecin generaliste,,25
533,533,Dr Nadine GELIN-MEUNIER,Niort,Medecin generaliste,,25
534,534,Dr Simon PAGE,Niort,Medecin generaliste,,25
535,535,Dr Catherine Tilly,Niort,Medecin generaliste,,25
536,536,Dr Jean Francois LE LAMER,Niort,Medecin generaliste,,25
537,537,Dr Gerrit VON WEDEL,Niort,Medecin generaliste,,25
538,538,Dr Virginie Parat,Niort,Medecin generaliste,,25
539,539,Dr Fanny Rochereau,Niort,Medecin generaliste,,25
540,540,Dr David Gabilly,Niort,Medecin generaliste,,25
541,541,Dr Alexandre GRENIER,Niort,Medecin generaliste,,25
542,542,Dr Audrey Amussat,Niort,Medecin generaliste,,Conventionné secteur 1
543,543,Dr Bruno PALIARD,Niort,Medecin generaliste,"['11', 'janvier']",55
544,544,Dr Guillaume Arnould,Niort,Medecin generaliste,"['11', 'janvier']",25
545,545,Dr Roland CHAN TSI NANG,Niort,Chirurgien-dentiste,,23
546,546,Dr Pascal BRODIEZ,Niort,Chirurgien-dentiste,,Conventionné
547,547,Dr Said Abid,Niort,Ophtalmologue,,Conventionné secteur 2 avec Optam
548,548,Dr Jean Charles ROVIRA,Niort,Ophtalmologue,"['19', 'juin']",60
549,549,Dr François Glatre,Niort,Ophtalmologue,,60
550,550,Dr Jean Charles ROVIRA,Niort,Ophtalmologue,,60
551,551,Dr François Glatre,Niort,Ophtalmologue,,60
552,552,Maison 1824 - Centre de médecine esthétique et laser,Niort,Dermatologue et venerologue,ven. 6 janv. 09:00,"Maison 1824 - Centre de médecine esthétique et laser
18 Rue du 24 Février, 79000 Niort"
553,553,Dr Myriam MOCK,Niort,Dermatologue et venerologue,,30
554,554,Dr Annie MOREL,Niort,Dermatologue et venerologue,,Conventionné secteur 1
555,555,Dr Amer Al Homsi,Niort,Cardiologue,"['18', 'janvier']",Conventionné secteur 1
556,556,Dr Minerva FRATU,Niort,Cardiologue,"['5', 'mai']",Conventionné secteur 1
557,557,Dr Olivier ROUX,Niort,Cardiologue,"['1er', 'mars']",Conventionné secteur 1
558,558,Dr Gilles LAMBERT,Niort,Cardiologue,"['22', 'mars']",Conventionné secteur 1
559,559,Dr Christian VIOLEAU,Niort,Cardiologue,"['29', 'mars']",Conventionné secteur 1
560,560,Dr Olivier ROUX,Niort,Cardiologue,"['16', 'juin']",Conventionné secteur 1
561,561,Dr Bernard PALLIER,Niort,Rhumatologue,"['26', 'avril']",30
562,562,Dr Capucine Savattier,Valence,Chirurgien-dentiste,,Conventionné
563,563,Dr Jordi VINCENT,Valence,Chirurgien-dentiste,,23
564,564,Dr Tom MAILLEFAUD,Valence,Chirurgien-dentiste,,Conventionné
565,565,Centre dentaire Sublim'Dent - Valence,Valence,Chirurgien-dentiste,,"Centre dentaire Sublimdent - Valence
497 Avenue Victor Hugo, 26000 Valence"
566,566,Dr Renata FILIP,Valence,Chirurgien-dentiste,"['8', 'février']",42
567,567,Dr Florin PARFINOVICI,Valence,Chirurgien-dentiste,,Conventionné
568,568,Dr Christelle BORGEAIS,Valence,Chirurgien-dentiste,,23
569,569,Dr Laetitia JOUQUET,Valence,Chirurgien-dentiste,,23
570,570,Dr Younès FARHA,Valence,Chirurgien-dentiste,,Conventionné
571,571,Dr Hamza OUARZAZI,Valence,Chirurgien-dentiste,,23
572,572,Dr Steluta Tudor,Valence,Chirurgien-dentiste,,Conventionné
573,573,Dr Nathalie GIRARD-WARION,Valence,Chirurgien-dentiste,,23
574,574,Centre ophtalmologique et rétine,Valence,Ophtalmologue,"['10', 'janvier']","Centre ophtalmologique et rétine
65 Avenue Victor Hugo, 26000 Valence"
575,575,Dr Paul Aracil,Valence,Ophtalmologue,"['16', 'février']",Conventionné secteur 2
576,576,Juan Carlos HERNÁNDEZ FERNÁNDEZ,Valence,Ophtalmologue,"['2', 'février']",Conventionné secteur 2
577,577,Dr Maher HAOUAS,Valence,Ophtalmologue,"['17', 'janvier']",30
578,578,Dr Frédéric POLLET VILLARD,Valence,Ophtalmologue,"['30', 'janvier']",90
579,579,Dr Bernard Ingignoli,Valence,Ophtalmologue,"['7', 'février']",60
580,580,Dr Charles quarello,Valence,Ophtalmologue,"['18', 'janvier']",
581,581,Dr Jean-Luc Grelier,Valence,Ophtalmologue,"['10', 'janvier']",30
582,582,Dr Anne KAPSA,Valence,Ophtalmologue,,Conventionné secteur 1
583,583,Relais Vision Romans-sur-isère,Valence,Ophtalmologue,"['9', 'janvier']","Relais Vision Romans-sur-Isère
Rue Germain Martin, 26100 Romans-sur-Isère"
584,584,Dr Annette Keita-Hartmann,Valence,Ophtalmologue,"['25', 'avril']",30
585,585,Point Vision Privas,Valence,Ophtalmologue,"['1er', 'février']","Point Vision Privas
280 Avenue Jacques Dupin, 07000 Privas"
586,586,Temeoo Cléon-d'Andran,Valence,Ophtalmologue,"['9', 'janvier']","Cabinet d'orthoptie de Benjamin Hayot
190 Route de Montélimar, 26450 Cléon-d'Andran"
587,587,Dr Maher HAOUAS,Valence,Ophtalmologue,ven. 6 janv. 16:00,30
588,588,Dr Younes YAKOUBI,Valence,Ophtalmologue,"['28', 'mars']",55
589,589,Dr Alexandre CLAVEL,Valence,Ophtalmologue,"['11', 'février']",Conventionné secteur 2 avec Optam-Co
590,590,Dr Neil Abi-Ayad,Valence,Ophtalmologue,"['6', 'février']",Conventionné secteur 2
591,591,Dr Jacques Wurtz,Valence,Ophtalmologue,"['23', 'février']",Ce praticien ne permet pas la réservation en ligne pour les patients de moins de 15 ans
592,592,Dr Guillaume PRADIER,Valence,Ophtalmologue,,40
593,593,Dr Maud MENDES,Valence,Ophtalmologue,,40
594,594,Dr Maha KACHKO,Valence,Dermatologue et venerologue,,55
595,595,Dr Pâquerette Castell,Valence,Dermatologue et venerologue,,30
596,596,Dr Veronique MARTIN BOURRET,Valence,Dermatologue et venerologue,,30
597,597,Dr Laurence MITZKAT,Valence,Dermatologue et venerologue,,30
598,598,Dr Pierre JAY,Valence,Dermatologue et venerologue,,30
599,599,Dr Isabelle PUECHGUIRAL,Valence,Dermatologue et venerologue,,30
600,600,Cécile BECUWE,Valence,Dermatologue et venerologue,,Conventionné secteur 2
601,601,Dr Laurence MITZKAT,Valence,Dermatologue et venerologue,,30
602,602,Dr Salim BOUTALBA,Valence,Cardiologue,"['3', 'octobre']",51
603,603,Dr Fadi JAMAL,Valence,Cardiologue,,51
604,604,Dr Nicolas RICHET,Valence,Cardiologue,"['19', 'décembre']",30
605,605,Dr Amer BELGHIT,Valence,Cardiologue,"['28', 'septembre']",Conventionné secteur 1
606,606,Dr Nicolas RICHET,Valence,Cardiologue,"['14', 'décembre']",30
607,607,Dr Nicolas BOURRET,Valence,Cardiologue,"['12', 'décembre']",28
608,608,Dr Nicolas RICHET,Valence,Cardiologue,"['15', 'décembre']",30
609,609,Dr Nicolas BOURRET,Valence,Cardiologue,"['19', 'décembre']",28
610,610,Dr Houssam BAKKOUR,Valence,Cardiologue,"['15', 'décembre']",30
611,611,Dr Emmanuel FAURE,Valence,Cardiologue,"['11', 'décembre']",Conventionné secteur 1
612,612,Dr Rafi MAKHOUL,Valence,Cardiologue,"['3', 'juillet']",51
613,613,Dr Paul POMIE,Valence,Cardiologue,"['1er', 'juin']",Conventionné secteur 2
614,614,Dr Clemence BOUYA,Valence,Cardiologue,"['25', 'mai']",51
615,615,Dr Houssam BAKKOUR,Valence,Cardiologue,,30
616,616,Dr Nicolas BOURRET,Valence,Cardiologue,,28
617,617,Dr Frédéric VAUTIER,Valence,Cardiologue,,28
618,618,Dr Jamal LAAOUAJ,Valence,Cardiologue,,30
619,619,Dr Emmanuel FAURE,Valence,Cardiologue,,Conventionné secteur 1
620,620,Dr Ricardo RORIZ,Valence,Cardiologue,,Conventionné secteur 1
621,621,Dr Robert KORCZYNSKI,Valence,Cardiologue,,30
622,622,Dr Pierre Bochet,Valence,Rhumatologue,"['9', 'mai']",75
623,623,Dr Mohammed BELMOUHOUB,Valence,Rhumatologue,,50
624,624,Dr Eric WALSER,Valence,Rhumatologue,"['7', 'avril']","Centre Claude Bernard
226 Boulevard Charles de Gaulle, 07500 Guilherand-Granges"
625,625,Dr Isabelle PACAUD-VITOUX,Valence,Rhumatologue,"['22', 'juin']",30
626,626,Dr Frederic SCHWEBACH,Valence,Rhumatologue,"['7', 'mars']",30
627,627,Dr Hervé DEAU,Valence,Rhumatologue,,50
628,628,Dr Catherine DUC,Valence,Rhumatologue,,25
629,629,Dr Christophe Caresmel,Quimper,Medecin generaliste,,25
630,630,Dr Thomas Couturier,Quimper,Medecin generaliste,,Conventionné secteur 1
631,631,Dr Jacques-Yves ROUSSEAUX,Quimper,Medecin generaliste,,25
632,632,Dr Lucas Goussé,Quimper,Medecin generaliste,,Conventionné secteur 1
633,633,Dr Christophe MEZOU,Quimper,Medecin generaliste,,25
